Origin,Destination,Date,Departure,Arrival,Duration,Changes,Single Price,Return Price,Status,direction,link
BFD,NRW,27072019,09:09,12:27,03:18,2,27.6,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/270719/0700/dep/270719/1830/dep
BFD,NRW,27072019,09:24,12:52,03:28,2,21.2,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/270719/0700/dep/270719/1830/dep
NRW,BFD,27072019,18:30,22:07,03:37,3,21.2,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/270719/0700/dep/270719/1830/dep
NRW,BFD,27072019,18:38,22:22,03:44,3,61.5,62.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/270719/0700/dep/270719/1830/dep
NRW,BFD,27072019,19:00,22:52,03:52,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/270719/0700/dep/270719/1830/dep
NRW,BFD,27072019,19:35,23:22,03:47,3,61.5,62.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/270719/0700/dep/270719/1830/dep
NRW,BFD,27072019,20:00,23:52,03:52,2,27.6,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/270719/0700/dep/270719/1830/dep
BFD,BRI,27072019,07:23,10:14,02:51,2,30.0,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/270719/0700/dep/270719/1830/dep
BFD,BRI,27072019,07:53,10:39,02:46,2,34.8,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/270719/0700/dep/270719/1830/dep
BFD,BRI,27072019,08:23,11:35,03:12,3,34.8,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/270719/0700/dep/270719/1830/dep
BFD,BRI,27072019,08:53,11:39,02:46,2,34.8,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/270719/0700/dep/270719/1830/dep
BFD,BRI,27072019,08:54,12:10,03:16,1,38.1,41.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/270719/0700/dep/270719/1830/dep
BRI,BFD,27072019,18:30,21:23,02:53,2,30.0,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/270719/0700/dep/270719/1830/dep
BRI,BFD,27072019,18:41,21:23,02:42,3,32.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/270719/0700/dep/270719/1830/dep
BRI,BFD,27072019,19:30,22:23,02:53,2,30.0,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/270719/0700/dep/270719/1830/dep
BRI,BFD,27072019,19:35,22:52,03:17,2,42.8,41.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/270719/0700/dep/270719/1830/dep
BRI,BFD,27072019,19:41,22:23,02:42,3,32.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/270719/0700/dep/270719/1830/dep
BFD,BMH,27072019,07:39,10:00,02:21,1,41.3,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/270719/0700/dep/270719/1830/dep
BFD,BMH,27072019,07:54,10:13,02:19,2,42.4,45.7,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/270719/0700/dep/270719/1830/dep
BFD,BMH,27072019,08:39,11:00,02:21,1,42.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/270719/0700/dep/270719/1830/dep
BFD,BMH,27072019,08:54,11:13,02:19,2,42.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/270719/0700/dep/270719/1830/dep
BFD,BMH,27072019,09:39,12:00,02:21,1,41.3,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/270719/0700/dep/270719/1830/dep
BMH,BFD,27072019,18:47,21:07,02:20,2,50.1,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/270719/0700/dep/270719/1830/dep
BMH,BFD,27072019,19:22,21:52,02:30,1,27.2,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/270719/0700/dep/270719/1830/dep
BMH,BFD,27072019,20:22,22:52,02:30,1,27.2,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/270719/0700/dep/270719/1830/dep
BMH,BFD,27072019,20:59,23:22,02:23,2,32.1,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/270719/0700/dep/270719/1830/dep
BFD,SAL,28072019,07:05,09:46,02:41,2,10.0,38.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/280719/0700/dep/280719/1830/dep
BFD,SAL,28072019,08:05,10:48,02:43,2,21.6,38.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/280719/0700/dep/280719/1830/dep
BFD,SAL,28072019,09:05,11:45,02:40,2,10.0,38.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/280719/0700/dep/280719/1830/dep
BFD,SAL,28072019,10:05,12:46,02:41,2,21.6,38.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/280719/0700/dep/280719/1830/dep
BFD,SAL,28072019,11:05,13:45,02:40,2,21.6,33.8,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/280719/0700/dep/280719/1830/dep
SAL,BFD,28072019,18:27,20:44,02:17,2,33.6,33.8,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/280719/0700/dep/280719/1830/dep
SAL,BFD,28072019,18:52,21:07,02:15,2,39.2,33.8,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/280719/0700/dep/280719/1830/dep
SAL,BFD,28072019,19:27,21:44,02:17,2,33.6,33.8,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/280719/0700/dep/280719/1830/dep
SAL,BFD,28072019,20:27,22:44,02:17,2,21.6,33.8,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/280719/0700/dep/280719/1830/dep
SAL,BFD,28072019,21:27,23:44,02:17,2,10.0,33.8,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/280719/0700/dep/280719/1830/dep
BFD,CBG,28072019,07:05,09:59,02:54,3,27.2,30.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/280719/0700/dep/280719/1830/dep
BFD,CBG,28072019,08:05,10:58,02:53,3,27.2,30.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/280719/0700/dep/280719/1830/dep
BFD,CBG,28072019,09:05,11:58,02:53,3,27.2,30.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/280719/0700/dep/280719/1830/dep
BFD,CBG,28072019,10:05,12:58,02:53,3,27.2,30.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/280719/0700/dep/280719/1830/dep
BFD,CBG,28072019,11:05,13:58,02:53,3,27.2,30.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/280719/0700/dep/280719/1830/dep
CBG,BFD,28072019,18:43,21:35,02:52,3,27.2,30.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/280719/0700/dep/280719/1830/dep
CBG,BFD,28072019,18:51,21:44,02:53,3,27.2,30.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/280719/0700/dep/280719/1830/dep
CBG,BFD,28072019,19:22,22:07,02:45,3,27.2,30.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/280719/0700/dep/280719/1830/dep
CBG,BFD,28072019,19:32,22:35,03:03,3,27.2,30.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/280719/0700/dep/280719/1830/dep
CBG,BFD,28072019,19:51,22:44,02:53,3,27.2,30.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/280719/0700/dep/280719/1830/dep
BFD,BTH,28072019,07:44,10:43,02:59,2,29.0,58.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/280719/0700/dep/280719/1830/dep
BFD,BTH,28072019,08:44,11:43,02:59,2,29.0,58.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/280719/0700/dep/280719/1830/dep
BFD,BTH,28072019,09:44,12:43,02:59,2,29.0,58.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/280719/0700/dep/280719/1830/dep
BFD,BTH,28072019,10:44,13:43,02:59,2,29.0,58.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/280719/0700/dep/280719/1830/dep
BFD,BTH,28072019,11:44,14:41,02:57,2,29.0,58.2,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/280719/0700/dep/280719/1830/dep
BTH,BFD,28072019,18:38,21:35,02:57,2,29.0,58.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/280719/0700/dep/280719/1830/dep
BTH,BFD,28072019,19:06,22:05,02:59,2,29.0,58.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/280719/0700/dep/280719/1830/dep
BTH,BFD,28072019,19:38,22:35,02:57,2,29.0,58.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/280719/0700/dep/280719/1830/dep
BTH,BFD,28072019,20:06,23:05,02:59,2,26.0,58.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/280719/0700/dep/280719/1830/dep
BTH,BFD,28072019,21:16,00:05,02:49,2,26.0,58.2,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/280719/0700/dep/280719/1830/dep
BFD,CBW,28072019,07:05,10:08,03:03,3,40.8,40.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/280719/0700/dep/280719/1830/dep
BFD,CBW,28072019,08:05,11:08,03:03,3,40.8,40.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/280719/0700/dep/280719/1830/dep
BFD,CBW,28072019,09:05,12:08,03:03,3,40.8,40.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/280719/0700/dep/280719/1830/dep
BFD,CBW,28072019,10:05,13:08,03:03,3,40.8,40.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/280719/0700/dep/280719/1830/dep
BFD,CBW,28072019,11:05,14:08,03:03,3,40.8,40.9,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/280719/0700/dep/280719/1830/dep
CBW,BFD,28072019,18:25,21:07,02:42,3,40.8,40.9,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/280719/0700/dep/280719/1830/dep
CBW,BFD,28072019,18:43,21:35,02:52,4,40.8,40.9,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/280719/0700/dep/280719/1830/dep
CBW,BFD,28072019,18:43,21:44,03:01,3,34.5,40.9,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/280719/0700/dep/280719/1830/dep
CBW,BFD,28072019,19:25,22:07,02:42,3,40.8,40.9,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/280719/0700/dep/280719/1830/dep
CBW,BFD,28072019,19:39,22:35,02:56,4,40.8,40.9,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/280719/0700/dep/280719/1830/dep
BFD,RYE,28072019,07:05,10:46,03:41,4,44.0,44.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/280719/0700/dep/280719/1830/dep
BFD,RYE,28072019,07:05,11:46,04:41,3,37.9,38.1,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/280719/0700/dep/280719/1830/dep
BFD,RYE,28072019,08:05,11:46,03:41,4,44.0,44.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/280719/0700/dep/280719/1830/dep
BFD,RYE,28072019,08:05,12:46,04:41,3,37.9,38.1,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/280719/0700/dep/280719/1830/dep
BFD,RYE,28072019,09:05,12:46,03:41,4,44.0,44.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/280719/0700/dep/280719/1830/dep
RYE,BFD,28072019,18:48,21:35,02:47,4,44.0,44.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/280719/0700/dep/280719/1830/dep
RYE,BFD,28072019,18:48,22:35,03:47,3,37.9,38.1,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/280719/0700/dep/280719/1830/dep
RYE,BFD,28072019,19:48,22:35,02:47,4,44.0,44.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/280719/0700/dep/280719/1830/dep
RYE,BFD,28072019,19:48,23:35,03:47,3,37.9,38.1,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/280719/0700/dep/280719/1830/dep
RYE,BFD,28072019,20:48,23:35,02:47,4,44.0,44.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/280719/0700/dep/280719/1830/dep
BFD,DVP,28072019,07:05,10:35,03:30,3,40.1,46.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/280719/0700/dep/280719/1830/dep
BFD,DVP,28072019,08:05,11:35,03:30,3,40.1,46.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/280719/0700/dep/280719/1830/dep
BFD,DVP,28072019,09:05,12:35,03:30,3,40.1,46.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/280719/0700/dep/280719/1830/dep
BFD,DVP,28072019,10:05,13:35,03:30,3,40.1,46.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/280719/0700/dep/280719/1830/dep
BFD,DVP,28072019,11:05,14:35,03:30,3,40.1,46.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/280719/0700/dep/280719/1830/dep
DVP,BFD,28072019,18:49,21:35,02:46,3,46.4,46.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/280719/0700/dep/280719/1830/dep
DVP,BFD,28072019,18:58,22:07,03:09,4,46.4,46.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/280719/0700/dep/280719/1830/dep
DVP,BFD,28072019,19:49,22:35,02:46,3,46.4,46.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/280719/0700/dep/280719/1830/dep
DVP,BFD,28072019,19:58,23:07,03:09,4,46.4,46.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/280719/0700/dep/280719/1830/dep
DVP,BFD,28072019,20:49,23:35,02:46,3,46.4,46.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/280719/0700/dep/280719/1830/dep
BFD,NRW,28072019,07:05,11:27,04:22,3,61.5,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/280719/0700/dep/280719/1830/dep
BFD,NRW,28072019,08:05,12:27,04:22,3,21.2,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/280719/0700/dep/280719/1830/dep
BFD,NRW,28072019,09:05,13:27,04:22,3,27.6,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/280719/0700/dep/280719/1830/dep
BFD,NRW,28072019,10:05,14:27,04:22,3,27.6,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/280719/0700/dep/280719/1830/dep
BFD,NRW,28072019,11:05,15:29,04:24,3,27.6,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/280719/0700/dep/280719/1830/dep
NRW,BFD,28072019,19:00,23:07,04:07,3,27.6,62.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/280719/0700/dep/280719/1830/dep
NRW,BFD,28072019,20:00,00:13,04:13,3,27.6,62.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/280719/0700/dep/280719/1830/dep
NRW,BFD,28072019,20:03,00:13,04:10,4,61.5,62.5,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/280719/0700/dep/280719/1830/dep
NRW,BFD,28072019,22:00,06:23,08:23,3,61.5,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/280719/0700/dep/280719/1830/dep
NRW,BFD,28072019,22:00,06:52,08:52,2,61.5,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/280719/0700/dep/280719/1830/dep
BFD,BRI,28072019,07:44,11:00,03:16,2,30.0,60.3,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/280719/0700/dep/280719/1830/dep
BFD,BRI,28072019,08:44,11:56,03:12,2,30.0,60.3,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/280719/0700/dep/280719/1830/dep
BFD,BRI,28072019,09:44,12:59,03:15,2,30.0,60.3,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/280719/0700/dep/280719/1830/dep
BRI,BFD,28072019,18:25,21:35,03:10,2,30.0,60.3,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/280719/0700/dep/280719/1830/dep
BRI,BFD,28072019,18:50,22:05,03:15,2,30.0,60.3,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/280719/0700/dep/280719/1830/dep
BRI,BFD,28072019,19:25,22:35,03:10,2,30.0,60.3,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/280719/0700/dep/280719/1830/dep
BRI,BFD,28072019,19:53,23:05,03:12,2,26.5,60.3,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/280719/0700/dep/280719/1830/dep
BRI,BFD,28072019,20:00,23:35,03:35,3,34.8,60.3,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/280719/0700/dep/280719/1830/dep
BFD,BMH,28072019,08:05,11:23,03:18,2,12.5,45.7,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/280719/0700/dep/280719/1830/dep
BFD,BMH,28072019,09:05,12:23,03:18,2,27.5,45.7,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/280719/0700/dep/280719/1830/dep
BFD,BMH,28072019,10:05,13:23,03:18,2,27.5,45.7,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/280719/0700/dep/280719/1830/dep
BFD,BMH,28072019,11:05,14:23,03:18,2,27.5,45.7,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/280719/0700/dep/280719/1830/dep
BMH,BFD,28072019,18:50,21:35,02:45,2,47.6,45.7,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/280719/0700/dep/280719/1830/dep
BMH,BFD,28072019,19:06,22:07,03:01,2,47.6,45.7,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/280719/0700/dep/280719/1830/dep
BMH,BFD,28072019,19:50,22:35,02:45,2,47.6,45.7,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/280719/0700/dep/280719/1830/dep
BMH,BFD,28072019,20:06,23:07,03:01,2,47.6,45.7,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/280719/0700/dep/280719/1830/dep
BMH,BFD,28072019,21:06,00:13,03:07,2,47.6,45.7,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/280719/0700/dep/280719/1830/dep
BFD,SAL,03082019,07:24,09:20,01:56,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/030819/0700/dep/030819/1830/dep
BFD,SAL,03082019,07:54,09:42,01:48,1,25.7,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/030819/0700/dep/030819/1830/dep
BFD,SAL,03082019,08:24,10:20,01:56,1,21.9,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/030819/0700/dep/030819/1830/dep
BFD,SAL,03082019,08:54,10:42,01:48,1,25.7,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/030819/0700/dep/030819/1830/dep
BFD,SAL,03082019,09:24,11:20,01:56,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/030819/0700/dep/030819/1830/dep
SAL,BFD,03082019,18:47,20:52,02:05,2,39.2,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/030819/0700/dep/030819/1830/dep
SAL,BFD,03082019,19:21,21:07,01:46,1,25.7,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/030819/0700/dep/030819/1830/dep
SAL,BFD,03082019,19:47,21:52,02:05,2,15.7,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/030819/0700/dep/030819/1830/dep
BFD,CBG,03082019,07:24,09:30,02:06,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/030819/0700/dep/030819/1830/dep
BFD,CBG,03082019,07:54,10:02,02:08,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/030819/0700/dep/030819/1830/dep
BFD,CBG,03082019,08:24,10:30,02:06,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/030819/0700/dep/030819/1830/dep
BFD,CBG,03082019,08:54,11:02,02:08,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/030819/0700/dep/030819/1830/dep
BFD,CBG,03082019,09:24,11:30,02:06,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/030819/0700/dep/030819/1830/dep
CBG,BFD,03082019,18:44,20:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/030819/0700/dep/030819/1830/dep
CBG,BFD,03082019,19:14,21:22,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/030819/0700/dep/030819/1830/dep
CBG,BFD,03082019,19:44,21:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/030819/0700/dep/030819/1830/dep
CBG,BFD,03082019,20:14,22:22,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/030819/0700/dep/030819/1830/dep
CBG,BFD,03082019,20:44,22:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/030819/0700/dep/030819/1830/dep
BFD,BTH,03082019,07:23,09:59,02:36,2,23.0,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/030819/0700/dep/030819/1830/dep
BFD,BTH,03082019,07:53,10:24,02:31,2,29.0,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/030819/0700/dep/030819/1830/dep
BFD,BTH,03082019,08:23,11:00,02:37,2,29.0,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/030819/0700/dep/030819/1830/dep
BFD,BTH,03082019,08:53,11:24,02:31,2,29.0,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/030819/0700/dep/030819/1830/dep
BFD,BTH,03082019,08:54,11:50,02:56,1,37.1,40.0,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/030819/0700/dep/030819/1830/dep
BTH,BFD,03082019,18:43,21:23,02:40,2,19.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/030819/0700/dep/030819/1830/dep
BTH,BFD,03082019,19:43,22:23,02:40,2,19.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/030819/0700/dep/030819/1830/dep
BTH,BFD,03082019,19:54,22:52,02:58,2,41.4,40.0,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/030819/0700/dep/030819/1830/dep
BTH,BFD,03082019,20:49,23:23,02:34,2,19.5,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/030819/0700/dep/030819/1830/dep
